,instrument_token,tradingsymbol,name,instrument_type,segment,exchange
96260,1800705,83GS2042-GS,,EQ,NSE,NSE
96261,1816833,84GS2024-GS,,EQ,NSE,NSE
96262,1814529,86GS2028-GS,,EQ,NSE,NSE
96263,1802753,883GS2023-GS,,EQ,NSE,NSE
96264,1795329,883GS2041-GS,,EQ,NSE,NSE
96265,5607937,896KL35-SG,,EQ,NSE,NSE
96266,1794817,897GS2030-GS,,EQ,NSE,NSE
96267,5366529,8AR30-SG,,EQ,NSE,NSE
96268,5388289,8AS30-SG,,EQ,NSE,NSE
96269,5383937,8HR30-SG,,EQ,NSE,NSE
96270,5612289,8MN30-SG,,EQ,NSE,NSE
96271,1794561,915GS2024-GS,,EQ,NSE,NSE
96272,2134529,91D020622-TB,,EQ,NSE,NSE
96273,2386689,91D040822-TB,,EQ,NSE,NSE
96274,2267905,91D070722-TB,,EQ,NSE,NSE
96275,2144001,91D090622-TB,,EQ,NSE,NSE
96276,2419713,91D110822-TB,,EQ,NSE,NSE
96277,2298369,91D130722-TB,,EQ,NSE,NSE
96278,2177025,91D160622-TB,,EQ,NSE,NSE
96279,2440449,91D180822-TB,,EQ,NSE,NSE
96280,2321409,91D210722-TB,,EQ,NSE,NSE
96281,2199553,91D230622-TB,,EQ,NSE,NSE
96282,2489857,91D250822-TB,,EQ,NSE,NSE
96283,2330369,91D280722-TB,,EQ,NSE,NSE
96284,2233345,91D300622-TB,,EQ,NSE,NSE
96285,1814273,923GS2043-GS,,EQ,NSE,NSE
96286,1801985,92GS2030-GS,,EQ,NSE,NSE
96287,5351937,A2ZINFRA,A2Z INFRA ENGINEERING,EQ,NSE,NSE
96288,142593,AAATECH-SM,,EQ,NSE,NSE
96289,60161,AAKASH,AAKASH EXPLORATION SER L,EQ,NSE,NSE
96290,1342721,AAREYDRUGS,AAREY DRUGS & PHARM,EQ,NSE,NSE
96291,263681,AARON,AARON INDUSTRIES,EQ,NSE,NSE
96292,1147137,AARTIDRUGS,AARTI DRUGS.,EQ,NSE,NSE
96293,1793,AARTIIND,AARTI INDUSTRIES,EQ,NSE,NSE
96294,4923649,AARTISURF,AARTI SURFACTANTS,EQ,NSE,NSE
96295,3525377,AARVEEDEN,AARVEE DEN. & EXP.,EQ,NSE,NSE
96296,4882689,AARVI,AARVI ENCON,EQ,NSE,NSE
96297,1378561,AAVAS,AAVAS FINANCIERS,EQ,NSE,NSE
96298,2561,ABAN,ABAN OFFSHORE.,EQ,NSE,NSE
96299,3329,ABB,ABB INDIA,EQ,NSE,NSE
96300,4583169,ABBOTINDIA,ABBOTT INDIA,EQ,NSE,NSE
96301,5533185,ABCAPITAL,ADITYA BIRLA CAPITAL.,EQ,NSE,NSE
96302,1993473,ABCOTS-SM,,EQ,NSE,NSE
96303,7707649,ABFRL,ADITYA BIRLA FASHION & RT,EQ,NSE,NSE
96304,2821633,ABINFRA-SM,,EQ,NSE,NSE
96305,1421057,ABMINTLLTD-BE,ABM INTERNATIONAL,EQ,NSE,NSE
96306,2198529,ABNINT-IT,,EQ,NSE,NSE
96307,1540609,ABSLAMC,ADIT BIRL SUN LIF AMC,EQ,NSE,NSE
96308,3580673,ABSLBANETF,BIRLASLAMC - ABSLBANETF,EQ,NSE,NSE
96309,1878785,ABSLNN50ET,BIRLASLAMC - ABSLNN50ET,EQ,NSE,NSE
96310,5633,ACC,ACC,EQ,NSE,NSE
96311,1805569,ACCELYA,ACCELYA SOLN INDIA,EQ,NSE,NSE
96312,5431553,ACCORD-SM,,EQ,NSE,NSE
96313,375041,ACCURACY,ACCURACY SHIPPING,EQ,NSE,NSE
96314,3478273,ACE,ACTION CONST EQUIP,EQ,NSE,NSE
96315,5449217,ACEINTEG-SM,,EQ,NSE,NSE
96316,481025,ACRYSIL,ACRYSIL,EQ,NSE,NSE
96317,6401,ADANIENT,ADANI ENTERPRISES,EQ,NSE,NSE
96318,912129,ADANIGREEN,ADANI GREEN ENERGY,EQ,NSE,NSE
96319,3861249,ADANIPORTS,ADANI PORT & SEZ,EQ,NSE,NSE
96320,4451329,ADANIPOWER,ADANI POWER,EQ,NSE,NSE
96321,2615553,ADANITRANS,ADANI TRANSMISSION,EQ,NSE,NSE
96322,5058817,ADFFOODS,ADF FOODS,EQ,NSE,NSE
96323,63489,ADL-BE,ARCHIDPLY DECOR,EQ,NSE,NSE
96324,8705,ADORWELD,ADOR WELDING,EQ,NSE,NSE
96325,2212865,ADROITINFO-BE,ADROIT INFOTECH,EQ,NSE,NSE
96326,3792129,ADSL,ALLIED DIGITAL SERV.,EQ,NSE,NSE
96327,3774721,ADVANIHOTR,ADVANI HOT.& RES.(I),EQ,NSE,NSE
96328,4617985,ADVENZYMES,ADVANCED ENZYME TECH,EQ,NSE,NSE
96329,10241,AEGISCHEM,AEGIS LOGISTICS,EQ,NSE,NSE
96330,2903809,AFFLE,AFFLE (INDIA),EQ,NSE,NSE
96331,867585,AGARIND,AGARWAL INDS CORP.,EQ,NSE,NSE
96332,361473,AGI,AGI GREENPAC,EQ,NSE,NSE
96333,2835457,AGRITECH-BE,AGRI-TECH (INDIA),EQ,NSE,NSE
96334,2315777,AGROPHOS,AGRO PHOS INDIA,EQ,NSE,NSE
96335,2029313,AGSTRA,AGS TRANSACT TECH,EQ,NSE,NSE
96336,2756865,AHIMSA-SM,,EQ,NSE,NSE
96337,513025,AHLADA,AHLADA ENGINEERS,EQ,NSE,NSE
96338,4976129,AHLEAST,ASIAN HOTELS (EAST),EQ,NSE,NSE
96339,4565249,AHLUCONT,AHLUWALIA CONT IND,EQ,NSE,NSE
96340,3350017,AIAENG,AIA ENGINEERING,EQ,NSE,NSE
96341,1184257,AILIMITED-SM,,EQ,NSE,NSE
96342,2533633,AIRAN,AIRAN,EQ,NSE,NSE
96343,1553409,AIROLAM,AIRO LAM,EQ,NSE,NSE
96344,1647361,AIRTELPP-E1,,EQ,NSE,NSE
96345,123393,AISL-SM,,EQ,NSE,NSE
96346,2079745,AJANTPHARM,AJANTA PHARMA,EQ,NSE,NSE
96347,4430593,AJMERA,AJMERA REALTY & INF I,EQ,NSE,NSE
96348,871169,AJOONI,AJOONI BIOTECH,EQ,NSE,NSE
96349,3940609,AJRINFRA-BE,AJR INFRA & TOLLING,EQ,NSE,NSE
96350,3458561,AKASH,AKASH INFRA-PROJECTS,EQ,NSE,NSE
96351,557057,AKG,AKG EXIM,EQ,NSE,NSE
96352,2446849,AKSHAR,AKSHAR SPINTEX,EQ,NSE,NSE
96353,5165569,AKSHARCHEM,AKSHARCHEM INDIA,EQ,NSE,NSE
96354,2199297,AKSHOPTFBR,AKSH OPTIFIBRE,EQ,NSE,NSE
96355,375553,AKZOINDIA,AKZO NOBEL INDIA,EQ,NSE,NSE
96356,2539777,ALANKIT,ALANKIT,EQ,NSE,NSE
96357,4417537,ALBERTDAVD,ALBERT DAVID,EQ,NSE,NSE
96358,20225,ALEMBICLTD,ALEMBIC,EQ,NSE,NSE
96359,3495937,ALICON,ALICON CASTALLOY,EQ,NSE,NSE
96360,4342529,ALKALI-BE,ALKALI METALS,EQ,NSE,NSE
96361,2995969,ALKEM,ALKEM LABORATORIES.,EQ,NSE,NSE
96362,1148673,ALKYLAMINE,ALKYL AMINES CHEM.,EQ,NSE,NSE
96363,3456257,ALLCARGO,ALLCARGO LOGISTICS,EQ,NSE,NSE
96364,3020289,ALLSEC,ALLSEC TECHNOLOGIES,EQ,NSE,NSE
96365,4280065,ALMONDZ,ALMONDZ GLOBAL SEC,EQ,NSE,NSE
96366,4522241,ALOKINDS-BE,ALOK INDUSTRIES,EQ,NSE,NSE
96367,3801089,ALPA,ALPA LABORATORIES,EQ,NSE,NSE
96368,3736833,ALPHAGEO,ALPHAGEO (INDIA),EQ,NSE,NSE
96369,25601,AMARAJABAT,AMARA RAJA BATTERIES.,EQ,NSE,NSE
96370,1045249,AMBANIORG-SM,,EQ,NSE,NSE
96371,303361,AMBER,AMBER ENTERPRISES (I),EQ,NSE,NSE
96372,2942977,AMBICAAGAR,AMBICA AGAR & AROMAINDLTD,EQ,NSE,NSE
96373,3899905,AMBIKCO,AMBIKA COTTON MILL.,EQ,NSE,NSE
96374,325121,AMBUJACEM,AMBUJA CEMENTS,EQ,NSE,NSE
96375,3685889,AMDIND,AMD INDUSTRIES,EQ,NSE,NSE
96376,1427969,AMIORG,AMI ORGANICS,EQ,NSE,NSE
96377,665089,AMJLAND,AMJ LAND HOLDINGS,EQ,NSE,NSE
96378,346369,AMJUMBO-SM,,EQ,NSE,NSE
96379,4492033,AMRUTANJAN,AMRUTAJAN HEALTH,EQ,NSE,NSE
96380,1829121,ANANDRATHI,ANAND RATHI WEALTH,EQ,NSE,NSE
96381,3486721,ANANTRAJ,ANANT RAJ,EQ,NSE,NSE
96382,42497,ANDHRAPAP,ANDHRA PAPER,EQ,NSE,NSE
96383,34817,ANDHRSUGAR,ANDHRA SUGARS,EQ,NSE,NSE
96384,1332737,ANDREWYU,ANDREW YULE & CO,EQ,NSE,NSE
96385,82945,ANGELONE,ANGEL ONE,EQ,NSE,NSE
96386,4264193,ANIKINDS,ANIK INDUSTRIES,EQ,NSE,NSE
96387,7534081,ANKITMETAL,ANKIT MET & POW,EQ,NSE,NSE
96388,954113,ANMOL,ANMOL INDIA,EQ,NSE,NSE
96389,2242561,ANSALAPI-BE,ANSAL PROP & INFRA,EQ,NSE,NSE
96390,3500289,ANSALHSG,ANSAL HOUSING,EQ,NSE,NSE
96391,2120961,ANTGRAPHIC-BE,ANTARCTICA,EQ,NSE,NSE
96392,2307585,ANUP,THE ANUP ENGINEERING,EQ,NSE,NSE
96393,724225,ANURAS,ANUPAM RASAYAN INDIA,EQ,NSE,NSE
96394,2941697,APARINDS,APAR INDUSTRIES.,EQ,NSE,NSE
96395,5235969,APCL,ANJANI PORTLAND CEM,EQ,NSE,NSE
96396,39425,APCOTEXIND,APCOTEX INDUSTRIES LIMITE,EQ,NSE,NSE
96397,5535489,APEX,APEX FROZEN FOODS,EQ,NSE,NSE
96398,6599681,APLAPOLLO,APL APOLLO TUBES,EQ,NSE,NSE
96399,6483969,APLLTD,ALEMBIC PHARMA,EQ,NSE,NSE
96400,290305,APOLLO,APOLLO MICRO SYSTEMS,EQ,NSE,NSE
96401,40193,APOLLOHOSP,APOLLO HOSPITALS ENTER. L,EQ,NSE,NSE
96402,3676417,APOLLOPIPE,APOLLO PIPES,EQ,NSE,NSE
96403,41729,APOLLOTYRE,APOLLO TYRES,EQ,NSE,NSE
96404,1613313,APOLSINHOT,APOLLO SINDOORI HOTEL,EQ,NSE,NSE
96405,2753281,APTECHT,APTECH,EQ,NSE,NSE
96406,1391361,APTUS,APTUS VALUE HSG FIN I,EQ,NSE,NSE
96407,4299521,ARCHIDPLY,ARCHIDPLY IND.,EQ,NSE,NSE
96408,1638401,ARCHIES-BE,ARCHIES,EQ,NSE,NSE
96409,46337,ARENTERP,RAJDARSHAN INDUSTRIES,EQ,NSE,NSE
96410,3892225,ARIES,ARIES AGRO.,EQ,NSE,NSE
96411,976129,ARIHANTCAP,ARIHANT CAPITAL MKTS,EQ,NSE,NSE
96412,5160705,ARIHANTSUP,ARIHANT SUPERSTRUCT,EQ,NSE,NSE
96413,4419329,ARMANFIN,ARMAN FIN SERV,EQ,NSE,NSE
96414,3726593,AROGRANITE,ARO GRANITE IND..,EQ,NSE,NSE
96415,2370561,ARROWGREEN,ARROW GREENTECH,EQ,NSE,NSE
96416,4562177,ARSHIYA,ARSHIYA,EQ,NSE,NSE
96417,4660737,ARSSINFRA-BE,ARSS INFRA PROJ.,EQ,NSE,NSE
96418,4329729,ARTEMISMED,ARTEMIS MED SERVICE,EQ,NSE,NSE
96419,1575937,ARTNIRMAN,ART NIRMAN,EQ,NSE,NSE
96420,721921,ARVEE-BE,ARVEE LABORATORIES I,EQ,NSE,NSE
96421,49409,ARVIND,ARVIND,EQ,NSE,NSE
96422,2332417,ARVINDFASN,ARVIND FASHIONS,EQ,NSE,NSE
96423,2676993,ARVSMART,ARVIND SMARTSPACES,EQ,NSE,NSE
96424,1376769,ASAHIINDIA,ASAHI INDIA GLASS,EQ,NSE,NSE
96425,6422529,ASAHISONG,ASAHI SONGWON COLOR,EQ,NSE,NSE
96426,2980609,ASAL-BE,AUTOMOTIVE STAMPINGS & AS,EQ,NSE,NSE
96427,4505089,ASALCBR,ASSO ALCOHOLS & BREW,EQ,NSE,NSE
96428,3840257,ASCOM-SM,,EQ,NSE,NSE
96429,51969,ASHAPURMIN,ASHAPURA MINECHEM,EQ,NSE,NSE
96430,6247169,ASHIANA,ASHIANA HOUSING,EQ,NSE,NSE
96431,52737,ASHIMASYN,ASHIMA,EQ,NSE,NSE
96432,5166593,ASHOKA,ASHOKA BUILDCON,EQ,NSE,NSE
96433,54273,ASHOKLEY,ASHOK LEYLAND,EQ,NSE,NSE
96434,1799681,ASIANENE,ASIAN ENERGY SERVICES,EQ,NSE,NSE
96435,4716033,ASIANHOTNR,ASIAN HOTELS (NORTH),EQ,NSE,NSE
96436,60417,ASIANPAINT,ASIAN PAINTS,EQ,NSE,NSE
96437,3811585,ASIANTILES,ASIAN GRANITO IND..,EQ,NSE,NSE
96438,5248513,ASLIND-SM,,EQ,NSE,NSE
96439,4421121,ASPINWALL,ASPINWALL & CO,EQ,NSE,NSE
96440,4538369,ASTEC,ASTEC LIFESCIENCES,EQ,NSE,NSE
96441,386049,ASTERDM,ASTER DM HEALTHCARE.,EQ,NSE,NSE
96442,3691009,ASTRAL,ASTRAL,EQ,NSE,NSE
96443,2974209,ASTRAMICRO,ASTRA MICROWAVE,EQ,NSE,NSE
96444,1436161,ASTRAZEN,ASTRAZENECA PHARMA IND LT,EQ,NSE,NSE
96445,223745,ASTRON,ASTRON PAPER BORD MIL,EQ,NSE,NSE
96446,144897,ATALREAL-SM,,EQ,NSE,NSE
96447,425729,ATFL,AGRO TECH FOODS,EQ,NSE,NSE
96448,1552897,ATGL,ADANI TOTAL GAS,EQ,NSE,NSE
96449,3477761,ATLANTA,ATLANTA,EQ,NSE,NSE
96450,67329,ATUL,ATUL,EQ,NSE,NSE
96451,7685889,ATULAUTO,ATUL AUTO,EQ,NSE,NSE
96452,5436929,AUBANK,AU SMALL FINANCE BANK,EQ,NSE,NSE
96453,4803073,AURDIS-SM,,EQ,NSE,NSE
96454,3077633,AURIONPRO,AURIONPRO SOLN,EQ,NSE,NSE
96455,70401,AUROPHARMA,AUROBINDO PHARMA,EQ,NSE,NSE
96456,2640385,AURUM-BE,AURUM PROPTECH,EQ,NSE,NSE
96457,2469377,AURUMPP-X1,,EQ,NSE,NSE
96458,1033473,AUSOMENT,AUSOM ENTERPRISE,EQ,NSE,NSE
96459,71169,AUTOAXLES,AUTOMOTIVE AXLES,EQ,NSE,NSE
96460,2017281,AUTOBEES,NIPPONAMC - NETFAUTO,EQ,NSE,NSE
96461,3612161,AUTOIND-BE,AUTOLINE INDUSTRIES,EQ,NSE,NSE
96462,5479937,AVADHSUGAR,AVADH SUG & ENERGY,EQ,NSE,NSE
96463,2031617,AVANTIFEED,AVANTI FEEDS,EQ,NSE,NSE
96464,670977,AVG-SM,,EQ,NSE,NSE
96465,2261761,AVROIND-BE,AVRO INDIA,EQ,NSE,NSE
96466,4785153,AVSL-SM,,EQ,NSE,NSE
96467,3586049,AVTNPL,AVT NATURAL PRODUCTS,EQ,NSE,NSE
96468,460033,AWHCL,ANTONY WASTE HDG CELL,EQ,NSE,NSE
96469,2076673,AWL-BE,ADANI WILMAR,EQ,NSE,NSE
96470,1510401,AXISBANK,AXIS BANK,EQ,NSE,NSE
96471,267265,AXISBNKETF,AXISAMC - AXISBNKETF,EQ,NSE,NSE
96472,903681,AXISBPSETF,AXISAMC - AXISBPSETF,EQ,NSE,NSE
96473,2415617,AXISCADES,AXISCADES TECH,EQ,NSE,NSE
96474,1467393,AXISCETF,AXISAMC - AXISCETF,EQ,NSE,NSE
96475,5256193,AXISGOLD,AXIS MF - AXIS GOLD ETF,EQ,NSE,NSE
96476,923649,AXISHCETF,AXISAMC - AXISHCETF,EQ,NSE,NSE
96477,5440513,AXISNIFTY,AXISAMC - AXISNIFTY,EQ,NSE,NSE
96478,770561,AXISTECETF,AXISAMC - AXISTECETF,EQ,NSE,NSE
96479,2632961,AYMSYNTEX,AYM SYNTEX,EQ,NSE,NSE
96480,4540161,BAFNAPH-BE,BAFNA PHARMACEUTICALS,EQ,NSE,NSE
96481,3603201,BAGFILMS-BE,B.A.G FILMS AND MEDIA,EQ,NSE,NSE
96482,4267265,BAJAJ-AUTO,BAJAJ AUTO,EQ,NSE,NSE
96483,4999937,BAJAJCON,BAJAJ CONSUMER CARE,EQ,NSE,NSE
96484,3848705,BAJAJELEC,BAJAJ ELECT.LTD,EQ,NSE,NSE
96485,4268801,BAJAJFINSV,BAJAJ FINSERV.,EQ,NSE,NSE
96486,1756929,BAJAJHCARE,BAJAJ HEALTHCARE,EQ,NSE,NSE
96487,78849,BAJAJHIND,BAJAJ HINDUSTHAN SUGAR LT,EQ,NSE,NSE
96488,78081,BAJAJHLDNG,BAJAJ HOLDINGS & INVS,EQ,NSE,NSE
96489,81153,BAJFINANCE,BAJAJ FINANCE,EQ,NSE,NSE
96490,2344449,BALAJITELE,BALAJI TELEFILMS,EQ,NSE,NSE
96491,3712257,BALAMINES,BALAJI AMINES,EQ,NSE,NSE
96492,2895105,BALAXI,BALAXI PHARMA,EQ,NSE,NSE
96493,2606337,BALKRISHNA,BALKRISHNA PAPER MILLS L,EQ,NSE,NSE
96494,85761,BALKRISIND,BALKRISHNA IND.,EQ,NSE,NSE
96495,332545,BALLARPUR-BZ,,EQ,NSE,NSE
96496,86529,BALMLAWRIE,BALMER LAWRIE & CO,EQ,NSE,NSE
96497,3440897,BALPHARMA,BAL PHARMA.,EQ,NSE,NSE
96498,87297,BALRAMCHIN,BALRAMPUR CHINI MILLS,EQ,NSE,NSE
96499,88833,BANARBEADS,BANARAS BEADS,EQ,NSE,NSE
96500,89601,BANARISUG,BANNARI AMMAN SUGARS,EQ,NSE,NSE
96501,3553281,BANCOINDIA,BANCO PRODUCTS (I),EQ,NSE,NSE
96502,579329,BANDHANBNK,BANDHAN BANK,EQ,NSE,NSE
96503,3917569,BANG,BANG OVERSEAS.,EQ,NSE,NSE
96504,210433,BANKA,BANKA BIOLOO,EQ,NSE,NSE
96505,1195009,BANKBARODA,BANK OF BARODA,EQ,NSE,NSE
96506,2928385,BANKBEES,NIP IND ETF BANK BEES,EQ,NSE,NSE
96507,1214721,BANKINDIA,BANK OF INDIA,EQ,NSE,NSE
96508,3714817,BANSWRAS,BANSWARA SYNTEX,EQ,NSE,NSE
96509,800513,BARBEQUE,BARBEQUE NATION HOSP.,EQ,NSE,NSE
96510,4587777,BARTRONICS-BZ,,EQ,NSE,NSE
96511,94209,BASF,BASF INDIA,EQ,NSE,NSE
96512,3080705,BASML,BANNARI AM SPIN MILL.,EQ,NSE,NSE
96513,94977,BATAINDIA,BATA INDIA,EQ,NSE,NSE
96514,4589313,BAYERCROP,BAYER CROPSCIENCE,EQ,NSE,NSE
96515,1842177,BBETF0432,EDELAMC - BBETF0432,EQ,NSE,NSE
96516,3522817,BBL,BHARAT BIJLEE,EQ,NSE,NSE
96517,879361,BBOX,BLACK BOX,EQ,NSE,NSE
96518,97281,BBTC,BOMBAY BURMAH TRADING COR,EQ,NSE,NSE
96519,1455873,BBTCL-SM,,EQ,NSE,NSE
96520,2261249,BCG,BRIGHTCOM GROUP,EQ,NSE,NSE
96521,645377,BCLIND-BE,BCL INDUSTRIES,EQ,NSE,NSE
96522,1992449,BCONCEPTS-BE,BRAND CONCEPTS,EQ,NSE,NSE
96523,2985473,BCP,B.C. POWER CONTROLS,EQ,NSE,NSE
96524,548865,BDL,BHARAT DYNAMICS,EQ,NSE,NSE
96525,1099265,BDR-IT,,EQ,NSE,NSE
96526,4590849,BEARDSELL,BEARDSELL,EQ,NSE,NSE
96527,416769,BECTORFOOD,MRS BECTORS FOOD SPE,EQ,NSE,NSE
96528,5170177,BEDMUTHA,BEDMUTHA INDUST,EQ,NSE,NSE
96529,98049,BEL,BHARAT ELECTRONICS,EQ,NSE,NSE
96530,101121,BEML,BEML,EQ,NSE,NSE
96531,107265,BEPL,BHANSALI ENG. POLYMERS LT,EQ,NSE,NSE
96532,103425,BERGEPAINT,BERGER PAINTS (I),EQ,NSE,NSE
96533,590337,BESTAGRO,BEST AGROLIFE,EQ,NSE,NSE
96534,20737,BETA-SM,,EQ,NSE,NSE
96535,1449473,BEWLTD-SM,,EQ,NSE,NSE
96536,5404929,BFINVEST,BF INVESTMENT,EQ,NSE,NSE
96537,3729153,BFUTILITIE,BF UTILITIES,EQ,NSE,NSE
96538,3888385,BGRENERGY,BGR ENERGY SYSTEMS,EQ,NSE,NSE
96539,1577985,BHAGCHEM,BHAGIRADHA CHEM & INDS L,EQ,NSE,NSE
96540,3430401,BHAGERIA,BHAGERIA INDUSTRIES,EQ,NSE,NSE
96541,5318657,BHAGYANGR,BHAGYANAGAR INDIA,EQ,NSE,NSE
96542,5460993,BHAGYAPROP,BHAGYANAGAR PRO,EQ,NSE,NSE
96543,2556161,BHALCHANDR-IT,,EQ,NSE,NSE
96544,5006337,BHANDARI,BHANDARI HOSIERY EXP,EQ,NSE,NSE
96545,108033,BHARATFORG,BHARAT FORGE,EQ,NSE,NSE
96546,109057,BHARATGEAR,BHARAT GEARS.,EQ,NSE,NSE
96547,981505,BHARATRAS,BHARAT RASAYAN,EQ,NSE,NSE
96548,4127489,BHARATWIRE,BHARAT WIRE ROPES.,EQ,NSE,NSE
96549,2714625,BHARTIARTL,BHARTI AIRTEL,EQ,NSE,NSE
96550,112129,BHEL,BHEL,EQ,NSE,NSE
96551,4719361,BIGBLOC-BE,BIGBLOC CONSTRUCTION,EQ,NSE,NSE
96552,2009089,BIL,BHARTIYA INTERNATIONAL,EQ,NSE,NSE
96553,120577,BINDALAGRO,OSWAL CHEM. & FERT..,EQ,NSE,NSE
96554,2911489,BIOCON,BIOCON,EQ,NSE,NSE
96555,1058817,BIOFILCHEM,BIOFIL CHEM & PHARMA,EQ,NSE,NSE
96556,563969,BIRET-RR,,EQ,NSE,NSE
96557,122113,BIRLACABLE,BIRLA CABLE,EQ,NSE,NSE
96558,122881,BIRLACORPN,BIRLA CORPORATION,EQ,NSE,NSE
96559,3901185,BIRLAMONEY,ADITYA BIRLA MONEY,EQ,NSE,NSE
96560,4502529,BIRLATYRE-BE,BIRLA TYRES,EQ,NSE,NSE
96561,1481985,BKMINDST-BZ,,EQ,NSE,NSE
96562,2081793,BLBLIMITED,BLB,EQ,NSE,NSE
96563,4931841,BLISSGVS,BLISS GVS PHARMA,EQ,NSE,NSE
96564,3402241,BLKASHYAP,B.L.KASHYAP & SON,EQ,NSE,NSE
96565,4423425,BLS,BLS INTL SERVS,EQ,NSE,NSE
96566,126721,BLUEDART,BLUE DART EXPRESS,EQ,NSE,NSE
96567,2127617,BLUESTARCO,BLUE STAR,EQ,NSE,NSE
96568,1549313,BMETRICS-SM,,EQ,NSE,NSE
96569,6404353,BODALCHEM,BODAL CHEMICALS,EQ,NSE,NSE
96570,131329,BOMDYEING,BOMBAY DYEING & MFG. CO L,EQ,NSE,NSE
96571,4966657,BOROLTD,BOROSIL,EQ,NSE,NSE
96572,806145,BORORENEW,BOROSIL RENEWABLES,EQ,NSE,NSE
96573,558337,BOSCHLTD,BOSCH,EQ,NSE,NSE
96574,134657,BPCL,BHARAT PETROLEUM CORP  LT,EQ,NSE,NSE
96575,135681,BPL,BPL,EQ,NSE,NSE
96576,3887105,BRIGADE,BRIGADE ENTER.,EQ,NSE,NSE
96577,998657,BRIGHT-SM,,EQ,NSE,NSE
96578,140033,BRITANNIA,BRITANNIA INDUSTRIES,EQ,NSE,NSE
96579,3458049,BRITANNIA-N2,,EQ,NSE,NSE
96580,1296897,BRITANNIA-N3,,EQ,NSE,NSE
96581,5550849,BRNL,BHARAT ROAD NETWORK,EQ,NSE,NSE
96582,6434817,BROOKS,BROOKS LAB,EQ,NSE,NSE
96583,5013761,BSE,BSE,EQ,NSE,NSE
96584,207873,BSHSL-BE,BOMBAY SUPER HYBRID SEEDS,EQ,NSE,NSE
96585,143105,BSL,BSL,EQ,NSE,NSE
96586,6093825,BSLGOLDETF,ADITYBIRLA SL GOLD ETF-GR,EQ,NSE,NSE
96587,6343937,BSLNIFTY,ADITYBIRLA SL NIF ETF-GR,EQ,NSE,NSE
96588,1524993,BSLSENETFG,BIRLASLAMC - BSLSENETFG,EQ,NSE,NSE
96589,1790465,BSOFT,BIRLASOFT,EQ,NSE,NSE
96590,175617,BTML-SM,,EQ,NSE,NSE
96591,3889665,BURNPUR,BURNPUR CEMENT.,EQ,NSE,NSE
96592,695297,BUTTERFLY,BTRFLY GANDHI APPL,EQ,NSE,NSE
96593,3859713,BVCL-BE,BARAK VALLEY CEM..,EQ,NSE,NSE
96594,2030081,BYKE-BE,THE BYKE HOSPITALITY,EQ,NSE,NSE
96595,5586689,CADSYS-SM,,EQ,NSE,NSE
96596,2135297,CALSOFT,CALIFORNIA SOFTWARE CO LT,EQ,NSE,NSE
96597,1591297,CAMLINFINE,CAMLIN FINE SCIENCES,EQ,NSE,NSE
96598,2396673,CAMPUS,CAMPUS ACTIVEWEAR,EQ,NSE,NSE
96599,87553,CAMS,COMPUTER AGE MNGT SER,EQ,NSE,NSE
96600,2763265,CANBK,CANARA BANK,EQ,NSE,NSE
96601,2271745,CANDC-BZ,,EQ,NSE,NSE
96602,149249,CANFINHOME,CAN FIN HOMES,EQ,NSE,NSE
96603,5160961,CANTABIL,CANTABIL RETAIL,EQ,NSE,NSE
96604,5567745,CAPACITE,CAPACITE INFRAPROJECT,EQ,NSE,NSE
96605,999937,CAPLIPOINT,CAPLIN POINT LAB.,EQ,NSE,NSE
96606,4978433,CAPTRUST,CAPITAL TRUST,EQ,NSE,NSE
96607,152321,CARBORUNIV,CARBORUNDUM UNIVERSAL,EQ,NSE,NSE
96608,5142017,CAREERP,CAREER POINT,EQ,NSE,NSE
96609,7452929,CARERATING,CARE RATINGS,EQ,NSE,NSE
96610,1384193,CARTRADE,CARTRADE TECH,EQ,NSE,NSE
96611,320001,CASTROLIND,CASTROL INDIA,EQ,NSE,NSE
96612,3838977,CCCL-BE,CONS. CONST. CONSORT,EQ,NSE,NSE
96613,1634561,CCHHL,COUNTRY CLUB HOSP HOL,EQ,NSE,NSE
96614,2931713,CCL,CCL PRODUCTS (I),EQ,NSE,NSE
96615,5420545,CDSL,CENTRAL DEPO SER (I),EQ,NSE,NSE
96616,3905025,CEATLTD,CEAT,EQ,NSE,NSE
96617,5177345,CEBBCO,COMMERCIAL ENG & CO.,EQ,NSE,NSE
96618,3369473,CELEBRITY,CELEBRITY FASHIONS,EQ,NSE,NSE
96619,158465,CENTENKA,CENTURY ENKA,EQ,NSE,NSE
96620,2946817,CENTEXT,CENTURY EXTRUSIONS,EQ,NSE,NSE
96621,3812865,CENTRALBK,CENTRAL BANK OF INDIA,EQ,NSE,NSE
96622,628225,CENTRUM,CENTRUM CAPITAL,EQ,NSE,NSE
96623,3835393,CENTUM,CENTUM ELECTRONICS,EQ,NSE,NSE
96624,3406081,CENTURYPLY,CENTURY PLYBOARDS (I),EQ,NSE,NSE
96625,160001,CENTURYTEX,CENTURY TEXTILES,EQ,NSE,NSE
96626,3849985,CERA,CERA SANITARYWARE,EQ,NSE,NSE
96627,7683073,CEREBRAINT,CEREBRA INT TECH,EQ,NSE,NSE
96628,160769,CESC,CESC,EQ,NSE,NSE
96629,5204225,CGCL,CAPRI GLOBAL CAPITAL,EQ,NSE,NSE
96630,194561,CGPOWER,CG POWER AND IND SOL,EQ,NSE,NSE
